roi,policy,method,seed,N_budget,N_spawn,N_GT_evaluation_only,pred_to_gt,gt_to_pred,symmetric_chamfer,equal_cardinality_chamfer,normal_error,appearance_rmse,seam_error,runtime_s,fscore_0.5x,precision_0.5x,recall_0.5x,fscore_1.0x,precision_1.0x,recall_1.0x,fscore_2.0x,precision_2.0x,recall_2.0x
ramen_sample_011,adaptive,C3,0,123,123,101,0.017282454414626777,0.012000789682231255,0.014641622048429016,0.015176649494355732,55.06584930419922,1.2320463695897554,1.2447541876067363,3.2906582355499268,0.03571428571379054,0.032520325203252036,0.039603960396039604,0.2053571428566477,0.18699186991869918,0.22772277227722773,0.6262471220255961,0.5853658536585366,0.6732673267326733
ramen_sample_012,adaptive,C0,0,133,133,186,0.006203138580608609,0.013321525059925619,0.009762331820267114,0.00980042158587063,42.54409408569336,0.471024803682998,0.4817157055721975,3.004291296005249,0.05015673981142603,0.06015037593984962,0.043010752688172046,0.24809575625632385,0.3157894736842105,0.20430107526881722,0.5598768324515078,0.7669172932330827,0.44086021505376344
ramen_sample_012,adaptive,C1,0,133,133,186,0.006203138580608609,0.013321525059925619,0.009762331820267114,0.00980042158587063,42.54409408569336,0.47494137187508484,0.4889527261412188,3.1664090156555176,0.05015673981142603,0.06015037593984962,0.043010752688172046,0.24809575625632385,0.3157894736842105,0.20430107526881722,0.5598768324515078,0.7669172932330827,0.44086021505376344
ramen_sample_012,adaptive,C2,0,133,133,186,0.006203138580608609,0.013321525059925619,0.009762331820267114,0.00980042158587063,42.54409408569336,0.5237166789507078,0.5206751268948823,3.53796124458313,0.05015673981142603,0.06015037593984962,0.043010752688172046,0.24809575625632385,0.3157894736842105,0.20430107526881722,0.5598768324515078,0.7669172932330827,0.44086021505376344
ramen_sample_012,adaptive,C3,0,133,133,186,0.007892234725115325,0.008374906912412175,0.008133570818763751,0.008407854696657592,39.499061584472656,0.7734132728969316,0.6987593688932578,3.5036466121673584,0.06269592476440408,0.07518796992481203,0.053763440860215055,0.22408863473860408,0.24812030075187969,0.20430107526881722,0.618407445707882,0.6917293233082706,0.5591397849462365
ramen_sample_013,adaptive,C0,0,197,197,56,0.16841936520675216,0.12913560955078066,0.1487774873787664,0.15060533116998254,64.77323150634766,0.7389983967872952,0.5633718112237308,3.133419990539551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ramen_sample_013,adaptive,C1,0,197,197,56,0.16841936520675216,0.12913560955078066,0.1487774873787664,0.15060533116998254,64.77323150634766,0.7159356372985684,0.53122681193684,3.187176465988159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ramen_sample_013,adaptive,C2,0,197,197,56,0.16841936520675216,0.12913560955078066,0.1487774873787664,0.15060533116998254,64.77323150634766,0.7853462387452685,0.6170743883789429,3.2918999195098877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ramen_sample_013,adaptive,C3,0,197,197,56,0.15187831626898624,0.09023715916665465,0.12105773771782044,0.125910067256545,65.39253997802734,0.7093924329275891,0.6931836251240746,3.2790262699127197,0.0,0.0,0.0,0.0,0.0,0.0,0.007905138339576246,0.005076142131979695,0.017857142857142856
ramen_sample_014,adaptive,C0,0,72,72,95,0.010300530976320645,0.015088962632647357,0.012694746804484,0.012662216157631155,54.30409240722656,0.32204288767602324,0.2773887782812935,3.168381690979004,0.06615214994437434,0.06944444444444445,0.06315789473684211,0.2574257425737987,0.3611111111111111,0.2,0.6878523833926493,0.8472222222222222,0.5789473684210527
ramen_sample_014,adaptive,C1,0,72,72,95,0.010300530976320645,0.015088962632647357,0.012694746804484,0.012662216157631155,54.30409240722656,0.31915440278543716,0.2846842818190142,3.214973211288452,0.06615214994437434,0.06944444444444445,0.06315789473684211,0.2574257425737987,0.3611111111111111,0.2,0.6878523833926493,0.8472222222222222,0.5789473684210527
ramen_sample_014,adaptive,C2,0,72,72,95,0.010300530976320645,0.015088962632647357,0.012694746804484,0.012662216157631155,54.30409240722656,0.266993889024969,0.45302742648060706,3.0619900226593018,0.06615214994437434,0.06944444444444445,0.06315789473684211,0.2574257425737987,0.3611111111111111,0.2,0.6878523833926493,0.8472222222222222,0.5789473684210527
ramen_sample_014,adaptive,C3,0,72,72,95,0.009116711592666237,0.014032906888444906,0.01157480924055557,0.011696767618174054,46.03624725341797,0.2774060980545898,0.37770971696755284,3.0782675743103027,0.07150153217518992,0.06944444444444445,0.07368421052631578,0.33057851239622704,0.4444444444444444,0.2631578947368421,0.7493462831523042,0.9444444444444444,0.6210526315789474
ramen_sample_015,adaptive,C0,0,94,94,60,0.016379499132924902,0.0424999283992322,0.029439713766078554,0.029406954458863113,63.63125991821289,0.5059040379200734,0.31129637570748847,3.0393149852752686,0.0,0.0,0.0,0.0,0.0,0.0,0.05973451327414994,0.2872340425531915,0.03333333333333333
ramen_sample_015,adaptive,C1,0,94,94,60,0.016379499132924902,0.0424999283992322,0.029439713766078554,0.029406954458863113,63.63125991821289,0.5144702377538332,0.31596271094750955,3.0656564235687256,0.0,0.0,0.0,0.0,0.0,0.0,0.05973451327414994,0.2872340425531915,0.03333333333333333
ramen_sample_015,adaptive,C2,0,94,94,60,0.016379499132924902,0.0424999283992322,0.029439713766078554,0.029406954458863113,63.63125991821289,0.5964283998057509,0.4178840849501037,3.1415915489196777,0.0,0.0,0.0,0.0,0.0,0.0,0.05973451327414994,0.2872340425531915,0.03333333333333333
ramen_sample_015,adaptive,C3,0,94,94,60,0.024223908801522635,0.020747718997077152,0.022485813899299892,0.022581787153283267,63.76359939575195,0.7636319759961705,0.8307358826626591,3.100412130355835,0.0,0.0,0.0,0.03896103896056333,0.031914893617021274,0.05,0.11290322580608482,0.07446808510638298,0.23333333333333334
ramen_sample_016,adaptive,C0,0,133,133,177,0.008814996541982562,0.02619188353481837,0.017503440038400465,0.017598319358941978,49.85036087036133,0.517797863409844,0.8398548072784164,3.2653989791870117,0.008213552360999271,0.015037593984962405,0.005649717514124294,0.0583941605837027,0.21052631578947367,0.03389830508474576,0.3448840187843987,0.9849624060150376,0.20903954802259886
ramen_sample_016,adaptive,C1,0,133,133,177,0.008814996541982562,0.02619188353481837,0.017503440038400465,0.017598319358941978,49.85036087036133,0.5148620862837278,0.8559005355940663,3.2630014419555664,0.008213552360999271,0.015037593984962405,0.005649717514124294,0.0583941605837027,0.21052631578947367,0.03389830508474576,0.3448840187843987,0.9849624060150376,0.20903954802259886
ramen_sample_016,adaptive,C2,0,133,133,177,0.008814996541982562,0.02619188353481837,0.017503440038400465,0.017598319358941978,49.85036087036133,0.5511504115803648,1.1821775171425253,3.402573347091675,0.008213552360999271,0.015037593984962405,0.005649717514124294,0.0583941605837027,0.21052631578947367,0.03389830508474576,0.3448840187843987,0.9849624060150376,0.20903954802259886
ramen_sample_016,adaptive,C3,0,133,133,177,0.012905951792558875,0.014290574415519152,0.013598263104039013,0.01401282257372442,57.93355178833008,0.8678330156897969,1.008796185992983,3.4886648654937744,0.0,0.0,0.0,0.20645161290273586,0.24060150375939848,0.1807909604519774,0.6441824507146255,0.7593984962406015,0.559322033898305
ramen_sample_017,adaptive,C0,0,114,114,56,0.015284772494463188,0.04026743968018671,0.027776106087324948,0.02807549166761079,67.85943603515625,1.0085866205319212,0.504275091510596,3.2658469676971436,0.0,0.0,0.0,0.06206896551701365,0.23684210526315788,0.03571428571428571,0.2680479119453365,0.8070175438596491,0.16071428571428573
ramen_sample_017,adaptive,C1,0,114,114,56,0.015284772494463188,0.04026743968018671,0.027776106087324948,0.02807549166761079,67.85943603515625,1.017787521642374,0.4936638582027711,3.2755608558654785,0.0,0.0,0.0,0.06206896551701365,0.23684210526315788,0.03571428571428571,0.2680479119453365,0.8070175438596491,0.16071428571428573
ramen_sample_017,adaptive,C2,0,114,114,56,0.015284772494463188,0.04026743968018671,0.027776106087324948,0.02807549166761079,67.85943603515625,0.6892840836094027,1.345091788176438,3.217545509338379,0.0,0.0,0.0,0.06206896551701365,0.23684210526315788,0.03571428571428571,0.2680479119453365,0.8070175438596491,0.16071428571428573
ramen_sample_017,adaptive,C3,0,114,114,56,0.020177669565803392,0.021229521687634638,0.020703595626719015,0.022181824303760037,56.78821563720703,0.8409549886721245,0.6204858794654656,3.328007698059082,0.011764705881911142,0.008771929824561403,0.017857142857142856,0.0785854616890946,0.07017543859649122,0.08928571428571429,0.6048780487799921,0.6666666666666666,0.5535714285714286
ramen_sample_018,adaptive,C0,0,117,117,56,0.01834705055948505,0.0417299561761668,0.030038503367825924,0.030186493451904252,25.146848678588867,0.6487294092158115,0.4950890846522132,3.0673720836639404,0.0,0.0,0.0,0.04210526315741074,0.05128205128205128,0.03571428571428571,0.4619454130091346,0.9658119658119658,0.30357142857142855
ramen_sample_018,adaptive,C1,0,117,117,56,0.01834705055948505,0.0417299561761668,0.030038503367825924,0.030186493451904252,25.146848678588867,0.537144152271557,0.3768019404406489,3.022712469100952,0.0,0.0,0.0,0.04210526315741074,0.05128205128205128,0.03571428571428571,0.4619454130091346,0.9658119658119658,0.30357142857142855
ramen_sample_018,adaptive,C2,0,117,117,56,0.01834705055948505,0.0417299561761668,0.030038503367825924,0.030186493451904252,25.146848678588867,0.6362778214563689,0.5148151171087633,3.2542288303375244,0.0,0.0,0.0,0.04210526315741074,0.05128205128205128,0.03571428571428571,0.4619454130091346,0.9658119658119658,0.30357142857142855
ramen_sample_018,adaptive,C3,0,117,117,56,0.035422884184035754,0.024669981542592843,0.0300464328633143,0.031894595074967017,42.873287200927734,0.77466295920077,0.7829891537380583,3.1239497661590576,0.02312138728279916,0.017094017094017096,0.03571428571428571,0.10695187165728559,0.08547008547008547,0.14285714285714285,0.5309734513269448,0.46153846153846156,0.625
ramen_sample_019,adaptive,C0,0,61,61,56,0.018658879423829006,0.0378693107529009,0.02826409508836495,0.028305758329714475,23.441659927368164,0.7183380052675612,0.3559789649522907,2.9886345863342285,0.0,0.0,0.0,0.060453400503518245,0.19672131147540983,0.03571428571428571,0.3794466403158396,0.7868852459016393,0.25
ramen_sample_019,adaptive,C1,0,61,61,56,0.018658879423829006,0.0378693107529009,0.02826409508836495,0.028305758329714475,23.441659927368164,0.6640423808403871,0.20520692399083745,2.9952893257141113,0.0,0.0,0.0,0.060453400503518245,0.19672131147540983,0.03571428571428571,0.3794466403158396,0.7868852459016393,0.25
ramen_sample_019,adaptive,C2,0,61,61,56,0.018658879423829006,0.0378693107529009,0.02826409508836495,0.028305758329714475,23.441659927368164,0.9063240715574221,0.6033819621460285,3.0355563163757324,0.0,0.0,0.0,0.060453400503518245,0.19672131147540983,0.03571428571428571,0.3794466403158396,0.7868852459016393,0.25
ramen_sample_019,adaptive,C3,0,61,61,56,0.026338359127793077,0.016403024379767508,0.021370691753780292,0.020911471923625934,32.5191535949707,0.9712809637108343,1.0987828254075536,3.0062389373779297,0.034188034187535105,0.03278688524590164,0.03571428571428571,0.3201391909521124,0.26229508196721313,0.4107142857142857,0.6750248756214317,0.5245901639344263,0.9464285714285714
ramen_sample_020,adaptive,C0,0,37,37,56,0.019086181928811327,0.030673883886622812,0.02488003290771707,0.02510744112227327,50.166664123535156,0.2864737418120668,0.20562075742083646,3.0069661140441895,0.0,0.0,0.0,0.1368078175891149,0.1891891891891892,0.10714285714285714,0.6168876482898541,0.918918918918919,0.4642857142857143
ramen_sample_020,adaptive,C1,0,37,37,56,0.019086181928811327,0.030673883886622812,0.02488003290771707,0.02510744112227327,50.166664123535156,0.2551394267752229,0.0716631888460519,3.1461918354034424,0.0,0.0,0.0,0.1368078175891149,0.1891891891891892,0.10714285714285714,0.6168876482898541,0.918918918918919,0.4642857142857143
ramen_sample_020,adaptive,C2,0,37,37,56,0.019086181928811327,0.030673883886622812,0.02488003290771707,0.02510744112227327,50.166664123535156,0.36928440294978326,0.3547371162455833,3.186000347137451,0.0,0.0,0.0,0.1368078175891149,0.1891891891891892,0.10714285714285714,0.6168876482898541,0.918918918918919,0.4642857142857143
ramen_sample_020,adaptive,C3,0,37,37,56,0.041884361198760905,0.028779058849530602,0.03533171002414576,0.035665457185292064,43.12329864501953,0.768566036247766,0.7617074986268397,3.228188991546631,0.021505376343606893,0.02702702702702703,0.017857142857142856,0.11594202898500987,0.10810810810810811,0.125,0.48691358024641535,0.4594594594594595,0.5178571428571429
ramen_sample_021,adaptive,C0,0,86,86,56,0.013736473942574637,0.025813073556272843,0.01977477374942374,0.020276966794322716,63.885799407958984,4.8634310456897436e-05,4.8634310456897436e-05,3.164886236190796,0.0,0.0,0.0,0.11167512690321205,0.2558139534883721,0.07142857142857142,0.4164037854885636,0.7674418604651163,0.2857142857142857
ramen_sample_021,adaptive,C1,0,86,86,56,0.013736473942574637,0.025813073556272843,0.01977477374942374,0.020276966794322716,63.885799407958984,2.649148934807761e-06,2.649148934807761e-06,3.0825886726379395,0.0,0.0,0.0,0.11167512690321205,0.2558139534883721,0.07142857142857142,0.4164037854885636,0.7674418604651163,0.2857142857142857
ramen_sample_021,adaptive,C2,0,86,86,56,0.013736473942574637,0.025813073556272843,0.01977477374942374,0.020276966794322716,63.885799407958984,7.355541455027556e-06,7.355541455027556e-06,3.0373640060424805,0.0,0.0,0.0,0.11167512690321205,0.2558139534883721,0.07142857142857142,0.4164037854885636,0.7674418604651163,0.2857142857142857
ramen_sample_021,adaptive,C3,0,86,86,56,0.013210612870916004,0.023707558025295578,0.018459085448105792,0.018774029517520895,64.3104248046875,0.3327957231884766,0.3327957231884766,3.107998847961426,0.0,0.0,0.0,0.08849557522076747,0.11627906976744186,0.07142857142857142,0.4197530864193631,0.7906976744186046,0.2857142857142857
ramen_sample_022,adaptive,C0,0,183,183,59,0.03977091584831462,0.06421497967044501,0.051992947759379814,0.05192461386994725,52.2751350402832,1.9068503862219994,0.3374790600372736,3.4112355709075928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ramen_sample_022,adaptive,C1,0,183,183,59,0.03977091584831462,0.06421497967044501,0.051992947759379814,0.05192461386994725,52.2751350402832,1.9393095324595038,0.3737098760038442,3.387849807739258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ramen_sample_022,adaptive,C2,0,183,183,59,0.03977091584831462,0.06421497967044501,0.051992947759379814,0.05192461386994725,52.2751350402832,2.030927076743834,0.567551560669443,3.0970635414123535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ramen_sample_022,adaptive,C3,0,183,183,59,0.039667626523611756,0.06414147833116167,0.051904552427386716,0.05179848674653395,52.59418869018555,2.028465041734608,0.5683688172269329,3.0806989669799805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
